"Id","UserId","OrganizationId","JoinDate"
"2761","1112145","1269","01/16/2018"
"2762","329550","1270","01/16/2018"
"2763","1086491","1271","01/16/2018"
"2764","862635","1272","01/16/2018"
"2765","1533603","1272","01/16/2018"
"2766","1558450","1273","01/17/2018"
"2767","754231","1274","01/17/2018"
"2768","1179769","323","01/17/2018"
"2769","254083","1275","01/18/2018"
"2770","144035","642","01/18/2018"
"2771","1179769","642","01/18/2018"
"2772","181794","642","01/18/2018"
"2774","930179","642","01/18/2018"
"2775","66669","642","01/18/2018"
"2776","537017","642","01/18/2018"
"2777","1562777","1276","01/18/2018"
"2778","291479","642","01/18/2018"
"2779","641277","642","01/18/2018"
"2780","355969","642","01/18/2018"
"2781","550553","642","01/19/2018"
"2782","1563096","1266","01/19/2018"
"2783","541801","642","01/19/2018"
"2784","215249","642","01/19/2018"
"2785","866303","1277","01/19/2018"
"2786","1557227","1277","01/19/2018"
"2787","866354","1277","01/19/2018"
"2788","420178","642","01/19/2018"
"2789","584997","1278","01/19/2018"
"2790","1532328","1278","01/19/2018"
"2791","1561416","1279","01/19/2018"
"2792","1337678","1275","01/20/2018"
"2793","753323","642","01/20/2018"
"2794","809513","642","01/20/2018"
"2795","513081","642","01/20/2018"
"2797","1569536","1280","01/21/2018"
"2798","1542483","1280","01/21/2018"
"2799","1405548","1275","01/22/2018"
"2800","918560","1284","01/22/2018"
"2801","1571708","1285","01/22/2018"
"2802","637371","1286","01/22/2018"
"2803","1550310","1286","01/22/2018"
"2804","1553564","1286","01/22/2018"
"2805","1558342","1286","01/22/2018"
"2806","1265422","1287","01/22/2018"
"2807","1265422","1288","01/23/2018"
"2808","1531165","1288","01/23/2018"
"2809","1338003","1289","01/23/2018"
"2810","420443","1288","01/23/2018"
"2811","1574784","1286","01/23/2018"
"2812","1488634","1290","01/23/2018"
"2813","1577650","1254","01/24/2018"
"2814","1577943","1291","01/24/2018"
"2815","624011","1288","01/24/2018"
"2816","298227","1292","01/24/2018"
"2817","223440","1292","01/24/2018"
"2818","387782","1293","01/25/2018"
"2819","290842","1293","01/25/2018"
"2820","1579188","1294","01/25/2018"
"2821","1582661","1295","01/25/2018"
"2822","1240410","1296","01/26/2018"
"2823","101712","1297","01/26/2018"
"2824","1584034","829","01/26/2018"
"2825","1536693","1298","01/26/2018"
"2826","1536613","1298","01/26/2018"
"2827","1533640","1298","01/26/2018"
"2828","1547259","1298","01/26/2018"
"2829","1248466","642","01/26/2018"
"2830","667740","642","01/26/2018"
"2831","1528310","1299","01/26/2018"
"2832","1583947","1299","01/26/2018"
"2833","1585062","1300","01/26/2018"
"2835","649265","1302","01/27/2018"
"2836","806390","1302","01/27/2018"
"2837","475848","1302","01/27/2018"
"2838","1577799","1301","01/28/2018"
"2839","1589276","1303","01/28/2018"
"2840","1543770","1298","01/29/2018"
"2841","1543918","1298","01/29/2018"
"2842","495305","1304","01/30/2018"
"2843","1277206","642","01/30/2018"
"2844","1188360","1305","01/30/2018"
"2845","1457595","1306","01/31/2018"
"2846","1598682","1306","01/31/2018"
"2847","1012223","1306","01/31/2018"
"2848","627620","1307","01/31/2018"
"2849","1600356","1308","02/01/2018"
"2850","1576387","1309","02/01/2018"
"2851","1488634","4","02/02/2018"
"2852","1603972","1310","02/02/2018"
"2853","1604133","1311","02/02/2018"
"2854","1604141","1312","02/02/2018"
"2855","753574","1313","02/02/2018"
"2856","405169","1314","02/03/2018"
"2857","647219","1314","02/03/2018"
"2858","651695","1315","02/04/2018"
"2861","1451373","1316","02/05/2018"
"2863","495305","1318","02/06/2018"
"2864","1390848","1319","02/06/2018"
"2865","1000123","1319","02/06/2018"
"2866","1614148","1320","02/06/2018"
"2868","624086","1322","02/08/2018"
"2869","1620385","1167","02/08/2018"
"2870","1620469","1323","02/08/2018"
"2871","1620571","1324","02/08/2018"
"2872","1620563","1325","02/08/2018"
"2873","315018","1160","02/08/2018"
"2874","1612335","445","02/08/2018"
"2875","315730","445","02/08/2018"
"2876","1612393","445","02/08/2018"
"2877","1623066","1326","02/09/2018"
"2878","548655","642","02/09/2018"
"2879","853836","642","02/09/2018"
"2880","1623870","1327","02/09/2018"
"2881","1175181","1328","02/09/2018"
"2882","391170","1328","02/09/2018"
"2883","932310","1329","02/09/2018"
"2884","526714","642","02/09/2018"
"2885","312568","1330","02/09/2018"
"2886","628923","1330","02/09/2018"
"2887","353421","1330","02/10/2018"
"2888","1625707","1331","02/10/2018"
"2889","1625762","1332","02/10/2018"
"2890","1625813","1333","02/10/2018"
"2891","1625855","1334","02/10/2018"
"2892","1625965","1335","02/10/2018"
"2893","1625986","1336","02/10/2018"
"2894","1625651","1329","02/10/2018"
"2895","987382","1337","02/10/2018"
"2896","1626740","1337","02/10/2018"
"2897","177302","1330","02/10/2018"
"2898","67901","1330","02/10/2018"
"2899","51524","1338","02/10/2018"
"2900","1102839","1338","02/11/2018"
"2901","951370","1338","02/11/2018"
"2902","1530293","1339","02/11/2018"
"2903","1595652","1339","02/11/2018"
"2904","1628925","1339","02/11/2018"
"2905","1628926","1339","02/11/2018"
"2906","1629239","1339","02/11/2018"
"2907","1630325","1340","02/12/2018"
"2908","1630383","1341","02/12/2018"
"2909","1630416","1342","02/12/2018"
"2910","1630632","1343","02/12/2018"
"2911","1630652","1344","02/12/2018"
"2912","1564939","1345","02/12/2018"
"2913","89304","1346","02/12/2018"
"2914","1632637","1347","02/12/2018"
"2915","484516","1348","02/12/2018"
"2917","1633684","1350","02/13/2018"
"2918","1633739","1351","02/13/2018"
"2919","1633093","1339","02/13/2018"
"2920","1633954","1352","02/13/2018"
"2921","1633985","1353","02/13/2018"
"2922","1634035","1354","02/13/2018"
"2923","1634093","1355","02/13/2018"
"2927","314834","1356","02/13/2018"
"2928","1600007","1356","02/13/2018"
"2930","1635810","1358","02/13/2018"
"2931","1631599","1102","02/14/2018"
"2932","1321164","1359","02/14/2018"
"2933","1275601","1359","02/14/2018"
"2934","770427","1360","02/15/2018"
"2935","1273033","1360","02/15/2018"
"2936","1323919","1360","02/15/2018"
"2937","854244","1360","02/15/2018"
"2938","1313451","1360","02/15/2018"
"2939","842069","1360","02/15/2018"
"2940","1147667","1360","02/15/2018"
"2941","1569372","1361","02/15/2018"
"2942","1540915","1362","02/15/2018"
"2943","1584183","1363","02/15/2018"
"2944","1424353","1364","02/16/2018"
"2945","305499","1364","02/16/2018"
"2946","1422458","1364","02/16/2018"
"2948","1641866","1365","02/16/2018"
"2952","1532221","1368","02/16/2018"
"2955","1644056","1369","02/16/2018"
"2956","1318280","1370","02/17/2018"
"2957","1645022","1370","02/17/2018"
"2958","1637656","1370","02/18/2018"
"2959","1589402","1371","02/18/2018"
"2960","476489","1372","02/19/2018"
"2962","1383140","1371","02/19/2018"
"2963","1547261","1373","02/20/2018"
"2964","1641515","1373","02/20/2018"
"2965","753574","1374","02/20/2018"
"2966","1064225","1375","02/20/2018"
"2967","1655075","1376","02/21/2018"
"2968","788499","1377","02/21/2018"
"2969","1526562","1377","02/21/2018"
"2970","1631822","1330","02/21/2018"
"2971","1301617","1378","02/22/2018"
"2972","1502595","1379","02/22/2018"
"2973","368997","1380","02/22/2018"
"2974","1514785","1381","02/23/2018"
"2975","1639746","1382","02/23/2018"
"2976","166611","1382","02/23/2018"
"2977","1661736","1383","02/23/2018"
"2978","1239809","323","02/23/2018"
"2979","984769","323","02/23/2018"
"2980","1502883","323","02/23/2018"
"2981","513238","1389","02/23/2018"
"2982","1662349","1389","02/23/2018"
"2983","1321694","1389","02/23/2018"
"2984","1662329","1389","02/23/2018"
"2985","1649370","1389","02/23/2018"
"2986","1662381","1389","02/23/2018"
"2987","186121","1390","02/23/2018"
"2989","1404528","1390","02/23/2018"
"2990","147133","1390","02/23/2018"
"2991","949803","1391","02/24/2018"
"2992","1283852","1392","02/25/2018"
"2993","1591620","1393","02/25/2018"
"2994","1117102","851","02/26/2018"
"2995","451128","1397","02/26/2018"
"2996","992203","1397","02/26/2018"
"2997","1630796","1397","02/26/2018"
"2998","1349584","1397","02/26/2018"
"2999","1669235","871","02/26/2018"
"3000","1525926","871","02/26/2018"
"3001","42886","1398","02/26/2018"
"3002","167411","1398","02/26/2018"
"3003","1669103","1397","02/26/2018"
"3004","1603396","1399","02/26/2018"
"3005","1662234","1400","02/26/2018"
"3006","1669891","1400","02/26/2018"
"3007","1667251","1400","02/26/2018"
"3008","1107299","1401","02/26/2018"
"3009","1537226","1401","02/26/2018"
"3010","1559874","1401","02/26/2018"
"3011","1589309","1402","02/26/2018"
"3012","1671039","1330","02/26/2018"
"3013","160491","1403","02/27/2018"
"3014","1671084","1403","02/27/2018"
"3015","1671099","1403","02/27/2018"
"3016","1671023","1403","02/27/2018"
"3017","1671088","1403","02/27/2018"
"3018","1668800","1403","02/27/2018"
"3019","1671089","1403","02/27/2018"
"3020","1670929","1403","02/27/2018"
"3021","1671095","1403","02/27/2018"
"3022","1668340","1403","02/27/2018"
"3023","1364308","1403","02/27/2018"
"3024","1671100","1403","02/27/2018"
"3025","1668857","1403","02/27/2018"
"3026","1668818","1403","02/27/2018"
"3027","1671094","1403","02/27/2018"
"3028","1668829","1403","02/27/2018"
"3029","1671085","1403","02/27/2018"
"3030","1671091","1403","02/27/2018"
"3031","1671097","1403","02/27/2018"
"3032","1671109","1403","02/27/2018"
"3033","1671098","1403","02/27/2018"
"3034","1671096","1403","02/27/2018"
"3035","1671975","1404","02/27/2018"
"3036","1631300","1405","02/27/2018"
"3037","1639979","1405","02/27/2018"
"3038","1357964","487","02/27/2018"
"3039","129290","487","02/27/2018"
"3040","576340","487","02/27/2018"
"3041","1182049","487","02/27/2018"
"3042","1674231","1317","02/27/2018"
"3043","855249","1406","02/27/2018"
"3044","362695","1317","02/28/2018"
"3045","1674879","1317","02/28/2018"
"3046","1376766","1407","02/28/2018"
"3047","770996","1317","02/28/2018"
"3048","1637443","1407","02/28/2018"
"3049","608661","1407","02/28/2018"
"3050","1437939","1167","02/28/2018"
"3052","1679933","1408","03/01/2018"
"3053","1495695","1409","03/01/2018"
"3054","1050128","1409","03/01/2018"
"3055","1520757","1409","03/01/2018"
"3056","1427175","1409","03/01/2018"
"3057","1680602","1407","03/01/2018"
"3058","358477","1410","03/01/2018"
"3059","1680232","1410","03/01/2018"
"3060","1654376","1411","03/01/2018"
"3061","1665283","1403","03/01/2018"
"3062","1630151","1412","03/01/2018"
"3063","678458","1413","03/02/2018"
"3064","1683786","1414","03/02/2018"
"3065","473700","1415","03/03/2018"
"3066","473700","1416","03/03/2018"
"3067","753574","1417","03/05/2018"
"3068","1619788","1418","03/05/2018"
"3070","1209716","1419","03/06/2018"
"3071","1423316","1420","03/06/2018"
"3073","1090146","1420","03/06/2018"
"3074","1443700","1421","03/06/2018"
"3075","1696502","1421","03/06/2018"
"3076","1000762","1421","03/06/2018"
"3077","1474467","1421","03/06/2018"
"3078","1696538","1421","03/06/2018"
"3079","1587116","1422","03/08/2018"
"3080","1027218","1423","03/08/2018"
"3081","1632761","1423","03/08/2018"
"3082","1633308","1423","03/08/2018"
"3083","93470","56","03/09/2018"
"3084","1351102","1424","03/09/2018"
"3085","1300682","1424","03/09/2018"
"3086","1360266","1425","03/10/2018"
"3087","1121814","1380","03/10/2018"
"3088","357247","1380","03/10/2018"
"3089","1710228","1426","03/11/2018"
"3090","1710826","1427","03/11/2018"
"3091","1337357","1428","03/11/2018"
"3092","1712433","1429","03/11/2018"
"3093","760810","1430","03/12/2018"
"3094","1538601","1431","03/12/2018"
"3095","1712804","1429","03/12/2018"
"3096","275041","1432","03/12/2018"
"3097","626969","1433","03/13/2018"
"3098","47778","1434","03/13/2018"
"3099","1048028","1435","03/13/2018"
"3100","1284335","1435","03/13/2018"
"3101","623439","1436","03/13/2018"
"3102","1630151","1437","03/13/2018"
"3103","138464","1438","03/13/2018"
"3104","1721180","1439","03/14/2018"
"3105","1721174","1439","03/14/2018"
"3106","1718815","1439","03/14/2018"
"3107","1705910","1439","03/14/2018"
"3108","1505251","1440","03/14/2018"
"3110","1722795","1441","03/14/2018"
"3111","1719835","1442","03/14/2018"
"3112","1676286","1442","03/14/2018"
"3113","1723572","1442","03/14/2018"
"3115","1723573","1442","03/14/2018"
"3116","1725374","1443","03/15/2018"
"3117","904151","1444","03/15/2018"
"3118","1038448","1445","03/16/2018"
"3119","1644661","1446","03/16/2018"
"3120","881976","1447","03/17/2018"
"3121","1018689","1447","03/17/2018"
"3122","1730378","1448","03/17/2018"
"3123","1730378","1449","03/17/2018"
"3124","1716009","1450","03/17/2018"
"3125","1295088","1450","03/17/2018"
"3126","1732269","1451","03/18/2018"
"3127","60967","1452","03/18/2018"
"3128","1200989","1416","03/18/2018"
"3129","1732510","1450","03/18/2018"
"3131","1678164","1454","03/19/2018"
"3132","1672611","1455","03/19/2018"
"3133","349681","1455","03/19/2018"
"3134","1624482","1455","03/19/2018"
"3135","1673443","1455","03/19/2018"
"3136","1648871","1456","03/19/2018"
"3137","1648871","1457","03/19/2018"
"3138","1705638","1455","03/19/2018"
"3139","1648871","1458","03/19/2018"
"3140","1648871","1459","03/19/2018"
"3141","1648871","1460","03/19/2018"
"3142","1648871","1461","03/19/2018"
"3143","1648871","1462","03/19/2018"
"3144","1648871","1463","03/19/2018"
"3145","1648871","1464","03/19/2018"
"3146","1648871","1465","03/19/2018"
"3147","1648871","1466","03/19/2018"
"3148","1648871","1467","03/19/2018"
"3149","1648871","1468","03/19/2018"
"3150","1648871","1469","03/19/2018"
"3151","1648871","1470","03/19/2018"
"3152","1648871","1471","03/19/2018"
"3154","1648871","1473","03/19/2018"
"3155","1648871","1474","03/19/2018"
"3156","790085","379","03/19/2018"
"3157","1736930","1475","03/19/2018"
"3158","1737102","1475","03/19/2018"
"3160","1732033","1475","03/19/2018"
"3163","484516","1477","03/19/2018"
"3164","178495","1478","03/20/2018"
"3165","669267","1479","03/20/2018"
"3166","1291945","1480","03/20/2018"
"3169","1717291","817","03/20/2018"
"3170","254309","817","03/20/2018"
"3171","1347355","1482","03/21/2018"
"3172","1518178","1483","03/21/2018"
"3173","1392527","1484","03/21/2018"
"3174","744301","642","03/21/2018"
"3175","296161","642","03/21/2018"
"3176","1691681","1485","03/21/2018"
"3179","1744340","1488","03/21/2018"
"3180","1067142","1489","03/21/2018"
"3181","1463810","1490","03/21/2018"
"3182","413283","1491","03/21/2018"
"3183","1355333","1492","03/21/2018"
"3184","1745885","1475","03/22/2018"
"3186","1746394","1494","03/22/2018"
"3187","1185232","1495","03/22/2018"
"3188","859113","1496","03/22/2018"
"3189","625517","1497","03/22/2018"
"3190","1738744","1498","03/22/2018"
"3191","1747762","1498","03/22/2018"
"3193","940250","1500","03/22/2018"
"3194","1748246","1501","03/22/2018"
"3195","1395187","1482","03/22/2018"
"3196","1729570","1437","03/23/2018"
"3197","1721684","1502","03/23/2018"
"3198","1721684","1503","03/23/2018"
"3199","1497643","1504","03/23/2018"
"3200","1065219","1505","03/23/2018"
"3201","1489832","1506","03/23/2018"
"3202","828653","1507","03/23/2018"
"3203","454124","1508","03/23/2018"
"3204","1105132","1509","03/23/2018"
"3205","1745745","1510","03/23/2018"
"3207","810225","1512","03/23/2018"
"3208","1751342","1512","03/23/2018"
"3209","1743904","1509","03/23/2018"
"3210","1745745","1513","03/23/2018"
"3211","1745745","1514","03/24/2018"
"3212","121128","1515","03/24/2018"
"3213","1740971","1516","03/25/2018"
"3214","290639","1517","03/25/2018"
"3215","1698054","1517","03/25/2018"
"3216","1053710","1518","03/26/2018"
"3217","1615327","546","03/26/2018"
"3218","762817","1519","03/26/2018"
"3219","301565","1519","03/26/2018"
"3220","1616046","1519","03/26/2018"
"3221","1146542","1519","03/26/2018"
"3222","1088727","1519","03/26/2018"
"3223","646110","1519","03/26/2018"
"3224","251264","1519","03/26/2018"
"3225","122915","1519","03/26/2018"
"3226","865661","1519","03/26/2018"
"3227","47387","1519","03/26/2018"
"3228","406988","1519","03/26/2018"
"3229","989490","1519","03/26/2018"
"3231","1749310","1520","03/26/2018"
"3232","1363572","1482","03/26/2018"
"3233","1347406","1482","03/26/2018"
"3234","1702537","1521","03/27/2018"
"3236","1608488","1363","03/27/2018"
"3237","1698575","1522","03/28/2018"
"3238","1748017","1523","03/28/2018"
"3239","810383","1519","03/28/2018"
"3240","1761954","1519","03/28/2018"
"3241","1770740","1524","03/29/2018"
"3242","1730119","1525","03/30/2018"
"3243","1112608","1526","03/30/2018"
"3244","1668747","1527","03/30/2018"
"3245","1156364","1527","03/30/2018"
"3246","1373579","1527","03/30/2018"
"3247","96208","1527","03/30/2018"
"3248","440512","1527","03/30/2018"
"3249","1717373","1527","03/30/2018"
"3250","1051631","1527","03/30/2018"
"3251","432745","1527","03/30/2018"
"3252","613085","1528","03/30/2018"
"3253","594025","1528","03/30/2018"
"3254","1464260","1528","03/30/2018"
"3255","1722796","1528","03/30/2018"
"3256","760136","1528","03/30/2018"
"3257","484516","1529","03/30/2018"
"3258","484516","1530","03/30/2018"
"3259","1242173","1531","03/31/2018"
"3260","1191513","1532","04/01/2018"
"3261","172860","1533","04/01/2018"
"3262","1687220","1534","04/02/2018"
"3263","1701068","1535","04/02/2018"
"3264","1203828","1535","04/02/2018"
"3265","259561","1536","04/02/2018"
"3266","863180","1537","04/03/2018"
"3269","582998","1537","04/03/2018"
"3270","1703775","1537","04/03/2018"
"3271","699711","1538","04/03/2018"
"3273","1373392","1540","04/04/2018"
"3274","1339267","1540","04/04/2018"
"3275","1788825","1538","04/04/2018"
"3276","1788818","1538","04/04/2018"
"3277","1788939","1538","04/04/2018"
"3278","349318","1541","04/05/2018"
"3279","723886","1447","04/05/2018"
"3280","1248406","1542","04/05/2018"
"3281","1267402","1543","04/06/2018"
"3282","1788819","1538","04/06/2018"
"3283","1296980","1538","04/06/2018"
"3284","511514","1544","04/06/2018"
"3285","2620","1545","04/06/2018"
"3286","1799216","1546","04/08/2018"
"3287","231616","1547","04/09/2018"
"3288","1649007","1548","04/09/2018"
"3289","1758888","1548","04/09/2018"
"3290","1648994","1548","04/09/2018"
"3291","1649005","1548","04/09/2018"
"3292","125328","1549","04/09/2018"
"3293","684627","1550","04/09/2018"
"3294","1121422","1551","04/10/2018"
"3295","1805839","1552","04/10/2018"
"3296","1802094","1552","04/10/2018"
"3297","1802094","1553","04/10/2018"
"3302","113050","1555","04/10/2018"
"3304","1636773","1555","04/10/2018"
"3306","1318431","1556","04/12/2018"
"3307","1813699","1557","04/12/2018"
"3308","594105","1558","04/13/2018"
"3309","1817327","1558","04/13/2018"
"3310","1614830","1559","04/13/2018"
"3311","1569077","1559","04/13/2018"
"3312","1739496","1560","04/13/2018"
"3313","282086","1561","04/13/2018"
"3314","1820485","1562","04/14/2018"
"3315","1816047","1538","04/14/2018"
"3316","1477536","1563","04/15/2018"
"3317","1513129","1564","04/15/2018"
"3318","1814517","1564","04/15/2018"
"3319","1826269","1565","04/16/2018"
"3320","573148","1403","04/16/2018"
"3321","14982","1403","04/16/2018"
"3322","841737","71","04/16/2018"
"3323","166871","1566","04/19/2018"
"3324","1519419","1566","04/19/2018"
"3325","1837511","1567","04/19/2018"
"3326","781185","1390","04/19/2018"
"3327","1314380","1568","04/19/2018"
"3328","1314380","1569","04/19/2018"
"3329","1314380","1570","04/19/2018"
"3330","402413","1558","04/20/2018"
"3331","1825249","1558","04/20/2018"
"3332","1825271","1558","04/20/2018"
"3335","1232900","1571","04/20/2018"
"3336","263911","1571","04/20/2018"
"3337","1314380","1572","04/20/2018"
"3338","1314380","1573","04/21/2018"
"3339","138073","1574","04/22/2018"
"3340","25177","1574","04/22/2018"
"3341","323649","1574","04/22/2018"
"3342","1736235","1575","04/23/2018"
"3343","1089123","1576","04/23/2018"
"3344","1233999","1576","04/23/2018"
"3345","696399","1576","04/23/2018"
"3346","1772803","1576","04/23/2018"
"3348","1777207","1577","04/23/2018"
"3350","1851838","1579","04/24/2018"
"3351","599611","1580","04/25/2018"
"3352","1856288","1581","04/25/2018"
"3354","1805548","1582","04/25/2018"
"3355","484516","1583","04/25/2018"
"3356","484516","1584","04/25/2018"
"3357","484516","1585","04/25/2018"
"3358","477992","1586","04/25/2018"
"3359","484516","1318","04/25/2018"
"3360","688113","1587","04/26/2018"
"3361","1056333","1588","04/26/2018"
"3362","1802725","1589","04/26/2018"
"3363","1812674","1590","04/27/2018"
"3364","1862777","1591","04/27/2018"
"3365","1862853","1592","04/27/2018"
"3366","1870067","1593","04/30/2018"
"3367","1526108","1593","04/30/2018"
"3368","1870156","1593","04/30/2018"
"3369","1245935","1594","04/30/2018"
"3370","1727163","1595","04/30/2018"
"3371","1792411","1596","05/01/2018"
"3372","1347897","1597","05/01/2018"
"3373","1683296","1598","05/01/2018"
"3374","911639","1599","05/01/2018"
"3375","1310600","1599","05/01/2018"
"3376","1003432","1600","05/01/2018"
"3377","1333497","855","05/01/2018"
"3378","1333458","855","05/01/2018"
"3379","1333571","855","05/01/2018"
"3380","1874642","1601","05/01/2018"
"3381","1086507","1602","05/02/2018"
"3382","660805","1602","05/02/2018"
"3383","1790775","1602","05/02/2018"
"3384","1343843","1602","05/02/2018"
"3385","1876859","1603","05/02/2018"
"3386","1877326","1604","05/02/2018"
"3387","1877326","1605","05/02/2018"
"3389","1727163","1606","05/03/2018"
"3390","1727163","1607","05/03/2018"
"3391","1727163","1608","05/03/2018"
"3392","1727163","1609","05/04/2018"
"3393","1727163","1610","05/04/2018"
"3394","1727163","1611","05/04/2018"
"3395","1727163","1612","05/04/2018"
"3396","1727163","1613","05/04/2018"
"3397","1809621","1602","05/04/2018"
"3398","1185516","1602","05/04/2018"
"3399","1800772","1614","05/04/2018"
"3400","620354","1614","05/04/2018"
"3401","1882172","1602","05/04/2018"
"3402","1882687","1615","05/04/2018"
"3403","1727163","1616","05/04/2018"
"3404","1727163","1617","05/04/2018"
"3405","1727163","1618","05/04/2018"
"3406","1727163","1619","05/04/2018"
"3407","71388","48","05/04/2018"
"3408","1715872","1403","05/05/2018"
"3409","1674964","1403","05/05/2018"
"3410","841938","1620","05/06/2018"
"3411","1889430","1621","05/07/2018"
"3412","1890648","1622","05/07/2018"
"3413","603584","1623","05/07/2018"
"3415","166764","1625","05/08/2018"
"3416","460920","1625","05/08/2018"
"3417","66288","1625","05/08/2018"
"3418","1890357","1625","05/08/2018"
"3419","233231","1625","05/08/2018"
"3420","720831","1625","05/08/2018"
"3421","558839","1625","05/08/2018"
"3422","1473473","1625","05/08/2018"
"3423","1893984","1626","05/08/2018"
"3426","466929","1628","05/08/2018"
"3427","173840","1629","05/09/2018"
"3428","1734951","1630","05/09/2018"
"3429","1896974","1631","05/09/2018"
"3430","130197","1318","05/09/2018"
"3431","17160","1632","05/10/2018"
"3432","1089277","1633","05/10/2018"
"3435","1883095","1635","05/14/2018"
"3436","1911596","1636","05/14/2018"
"3438","1912532","1541","05/15/2018"
"3439","1699705","1637","05/15/2018"
"3440","1664142","1637","05/15/2018"
"3441","1091466","1638","05/15/2018"
"3442","1789833","1639","05/16/2018"
"3443","400895","1640","05/16/2018"
"3444","503906","1641","05/16/2018"
"3445","1910474","1642","05/16/2018"
"3446","851549","1643","05/17/2018"
"3447","1269512","1643","05/17/2018"
"3448","1120410","1643","05/17/2018"
"3449","1106264","1643","05/17/2018"
"3450","1479105","1643","05/17/2018"
"3451","1920530","1643","05/17/2018"
"3452","1920732","1643","05/17/2018"
"3453","1867177","1644","05/17/2018"
"3454","1908089","1645","05/18/2018"
"3455","1475168","1645","05/18/2018"
"3456","498513","1645","05/18/2018"
"3457","1094798","1645","05/18/2018"
"3458","621251","1645","05/18/2018"
"3459","272497","1646","05/18/2018"
"3460","1924724","1646","05/18/2018"
"3461","1517960","1645","05/20/2018"
"3462","1510073","1645","05/20/2018"
"3463","1515169","1645","05/20/2018"
"3464","1151280","1647","05/20/2018"
"3465","1113839","323","05/21/2018"
"3466","1929477","1648","05/21/2018"
"3467","1906170","1649","05/21/2018"
"3468","1828620","1650","05/21/2018"
"3469","529889","1651","05/21/2018"
"3470","1871186","1652","05/21/2018"
"3471","1923223","1652","05/21/2018"
"3472","1087653","1653","05/21/2018"
"3473","1225793","1654","05/21/2018"
"3474","1931962","1655","05/22/2018"
"3475","1207591","1656","05/22/2018"
"3476","155044","57","05/22/2018"
"3477","279166","57","05/22/2018"
"3478","1932632","1654","05/22/2018"
"3479","1932647","1654","05/22/2018"
"3480","1900492","65","05/22/2018"
"3482","1795440","1657","05/22/2018"
"3485","1880266","1657","05/22/2018"
"3486","1269973","1658","05/23/2018"
"3487","1285129","1658","05/23/2018"
"3488","1326672","1658","05/23/2018"
"3489","1937038","1658","05/23/2018"
"3490","1920868","1659","05/24/2018"
"3491","1722258","1659","05/24/2018"
"3492","1938492","1659","05/24/2018"
"3493","748523","1659","05/24/2018"
"3494","1938611","1660","05/24/2018"
"3495","1939096","1661","05/24/2018"
"3496","1935884","1662","05/24/2018"
"3497","1939326","1663","05/24/2018"
"3498","1939418","1664","05/24/2018"
"3499","1922556","1665","05/24/2018"
"3500","1940763","1659","05/25/2018"
"3501","1941406","1666","05/25/2018"
"3502","1720297","1667","05/25/2018"
"3503","6979","1643","05/25/2018"
"3504","1562911","1668","05/26/2018"
"3505","370496","1669","05/27/2018"
"3506","1842945","1669","05/27/2018"
"3507","1776079","1670","05/28/2018"
"3509","734050","1671","05/28/2018"
"3511","674522","1672","05/28/2018"
"3512","511224","1672","05/28/2018"
"3513","1883881","1672","05/28/2018"
"3514","706823","1673","05/29/2018"
"3515","1039943","1673","05/29/2018"
"3516","1926635","1674","05/29/2018"
"3517","1870734","1675","05/29/2018"
"3519","1263909","1676","05/29/2018"
"3520","728726","1643","05/30/2018"
"3521","1468038","1144","05/30/2018"
"3522","1955977","1677","05/31/2018"
"3523","1496219","1677","05/31/2018"
"3524","1938189","1678","05/31/2018"
"3525","1956681","1678","05/31/2018"
"3526","1956738","1679","05/31/2018"
"3527","1739836","1654","05/31/2018"
"3528","1487463","1680","05/31/2018"
"3529","1266648","1680","05/31/2018"
"3530","845888","1681","05/31/2018"
"3531","176024","1681","05/31/2018"
"3532","1614830","1682","06/01/2018"
"3533","1569077","1682","06/01/2018"
"3534","49042","1672","06/01/2018"
"3536","1960785","1684","06/02/2018"
"3537","1960531","1685","06/03/2018"
"3538","1253202","1686","06/04/2018"
"3539","1044359","1687","06/05/2018"
"3540","951582","1659","06/05/2018"
"3541","1959419","1688","06/05/2018"
"3542","1543132","1688","06/05/2018"
"3545","1969022","1691","06/05/2018"
"3546","1970616","1692","06/06/2018"
"3547","804967","1693","06/07/2018"
"3548","1940534","1693","06/07/2018"
"3549","1516057","1694","06/07/2018"
"3550","1973271","1694","06/07/2018"
"3551","1872475","1695","06/08/2018"
"3552","1869389","1695","06/08/2018"
"3553","1702032","1695","06/08/2018"
"3554","1613677","1696","06/08/2018"
"3555","1977633","1697","06/08/2018"
"3556","1977667","1697","06/08/2018"
"3557","976159","1698","06/09/2018"
"3558","1953112","1699","06/11/2018"
"3559","1950552","1699","06/11/2018"
"3560","949415","1699","06/11/2018"
"3561","1983423","1700","06/11/2018"
"3562","231695","1701","06/11/2018"
"3564","1603784","1537","06/12/2018"
"3565","1940534","1703","06/12/2018"
"3566","534045","1704","06/12/2018"
"3567","1990083","1705","06/13/2018"
"3568","1763536","1705","06/13/2018"
"3569","1743264","1705","06/13/2018"
"3570","1742425","1705","06/13/2018"
"3571","1991875","1706","06/13/2018"
"3572","1921251","492","06/13/2018"
"3573","1505231","1707","06/14/2018"
"3574","892849","1707","06/14/2018"
"3575","187285","1707","06/14/2018"
"3576","825385","1707","06/14/2018"
"3577","1993822","1707","06/14/2018"
"3578","894334","1707","06/14/2018"
"3579","1993955","1654","06/14/2018"
"3580","67483","1708","06/14/2018"
